movieId,title,genres,rating,popularity,year,decade
691,Mrs. Winterbourne (1996),Comedy|Romance,3.05165456012914,1239,1996.0,1990.0
692,Solo (1996),Action|Sci-Fi|Thriller,2.34750265674814,941,1996.0,1990.0
694,"Substitute, The (1996)",Action|Crime|Drama,3.01811846689895,2870,1996.0,1990.0
695,True Crime (1996),Mystery|Thriller,3.19006849315068,876,1996.0,1990.0
696,Butterfly Kiss (1995),Drama|Thriller,3.15873015873016,126,1995.0,1990.0
697,Feeling Minnesota (1996),Drama|Romance,2.7919863597613,1173,1996.0,1990.0
698,Delta of Venus (1995),Drama,2.82792207792208,154,1995.0,1990.0
700,Angus (1995),Comedy,3.25155279503106,1288,1995.0,1990.0
701,Daens (1992),Drama,3.1952380952381,105,1992.0,1990.0
702,Faces (1968),Drama,3.75459317585302,381,1968.0,1960.0
703,Boys (1996),Drama,2.88636363636364,374,1996.0,1990.0
704,"Quest, The (1996)",Action|Adventure,2.8493879723257,1879,1996.0,1990.0
705,Cosi (1996),Comedy,3.49548532731377,443,1996.0,1990.0
706,Sunset Park (1996),Drama,3.12884615384615,260,1996.0,1990.0
707,Mulholland Falls (1996),Crime|Drama|Thriller,3.07920181032709,4861,1996.0,1990.0
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,3.40629712286628,16579,1996.0,1990.0
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,3.30622595313047,2859,1988.0,1980.0
710,Celtic Pride (1996),Comedy,2.75115384615385,1300,1996.0,1990.0
711,Flipper (1996),Adventure|Children,2.68535699878983,2479,1996.0,1990.0
712,Captives (1994),Crime|Drama|Romance|Thriller,3.49476439790576,191,1994.0,1990.0
713,Of Love and Shadows (1994),Drama,3.47241379310345,145,1994.0,1990.0
714,Dead Man (1995),Drama|Mystery|Western,3.89770605494799,3749,1995.0,1990.0
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,3.55188679245283,636,1995.0,1990.0
716,Switchblade Sisters (1975),Crime,2.93670886075949,316,1975.0,1970.0
718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,3.42626262626263,990,1993.0,1990.0
719,Multiplicity (1996),Comedy,2.9515711228742,8879,1996.0,1990.0
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,4.034625158831,9444,1996.0,1990.0
722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,3.60803324099723,361,1996.0,1990.0
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,3.06612021857923,10065,1996.0,1990.0
725,"Great White Hype, The (1996)",Comedy,2.80557275541796,1615,1996.0,1990.0
726,Last Dance (1996),Drama,3.13101604278075,561,1996.0,1990.0
728,Cold Comfort Farm (1995),Comedy,3.81610123855681,3714,1995.0,1990.0
729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama,3.36936936936937,111,1995.0,1990.0
731,Heaven's Prisoners (1996),Crime|Thriller,2.92751141552511,876,1996.0,1990.0
732,Original Gangstas (1996),Crime,2.79282868525896,251,1996.0,1990.0
733,"Rock, The (1996)",Action|Adventure|Thriller,3.69661670235546,35025,1996.0,1990.0
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,3.51546391752577,1164,1994.0,1990.0
736,Twister (1996),Action|Adventure|Romance|Thriller,3.22401210876264,36998,1996.0,1990.0
737,Barb Wire (1996),Action|Sci-Fi,2.12922383780463,4883,1996.0,1990.0
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,3.95519782777347,7734,1995.0,1990.0
742,Thinner (1996),Horror|Thriller,2.74641393442623,1952,1996.0,1990.0
743,Spy Hard (1996),Comedy,2.74965856323409,7322,1996.0,1990.0
745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,4.13040488922842,13090,1995.0,1990.0
746,Force of Evil (1948),Film-Noir,3.73628048780488,328,1948.0,1940.0
747,"Stupids, The (1996)",Comedy,2.35289042277826,1159,1996.0,1990.0
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,3.17386962048302,5507,1996.0,1990.0
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,4.22420280859648,25778,1964.0,1960.0
751,Careful (1992),Comedy|Horror,3.47256097560976,164,1992.0,1990.0
753,"Month by the Lake, A (1995)",Comedy|Drama|Romance,3.29847908745247,526,1995.0,1990.0
754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children,2.93044619422572,381,1995.0,1990.0
755,Kim (1950),Children|Drama,3.375,156,1950.0,1950.0
756,Carmen Miranda: Bananas Is My Business (1994),Documentary,3.16666666666667,123,1994.0,1990.0
757,Ashes of Time (Dung che sai duk) (1994),Drama,3.63865546218487,238,1994.0,1990.0
759,Maya Lin: A Strong Clear Vision (1994),Documentary,3.85958005249344,381,1994.0,1990.0
760,Stalingrad (1993),Drama|War,3.65897435897436,975,1993.0,1990.0
761,"Phantom, The (1996)",Action|Adventure,2.82683714001986,4028,1996.0,1990.0
762,Striptease (1996),Comedy|Crime,2.42274944567628,11275,1996.0,1990.0
764,Heavy (1995),Drama|Romance,3.37333333333333,600,1995.0,1990.0
765,Jack (1996),Comedy|Drama,3.06764394206994,5662,1996.0,1990.0
766,I Shot Andy Warhol (1996),Drama,3.46497326203209,1870,1996.0,1990.0
767,"Grass Harp, The (1995)",Comedy|Drama,3.53492063492063,315,1995.0,1990.0
769,Marlene Dietrich: Shadow and Light (1996),Documentary,3.57746478873239,142,1996.0,1990.0
771,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",Comedy|Drama,3.3855421686747,166,1987.0,1980.0
775,Spirits of the Dead (1968),Horror|Mystery,2.9421768707483,147,1968.0,1960.0
778,Trainspotting (1996),Comedy|Crime|Drama,4.01182579691468,26383,1996.0,1990.0
779,'Til There Was You (1997),Drama|Romance,2.85881294964029,556,1997.0,1990.0
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,3.3959018372996,53829,1996.0,1990.0
781,Stealing Beauty (1996),Drama,3.43076185912793,2087,1996.0,1990.0
782,"Fan, The (1996)",Drama|Thriller,2.88217000691085,2894,1996.0,1990.0
783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,3.2396878032999,12364,1996.0,1990.0
784,"Cable Guy, The (1996)",Comedy|Thriller,2.69883885236837,16277,1996.0,1990.0
785,Kingpin (1996),Comedy,3.28190656669688,12137,1996.0,1990.0
786,Eraser (1996),Action|Drama|Thriller,3.17654428586992,18358,1996.0,1990.0
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,2.89058591495093,20788,1996.0,1990.0
790,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama,3.5219298245614,114,1994.0,1990.0
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary,3.60593220338983,118,1994.0,1990.0
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama,3.25806451612903,124,1993.0,1990.0
794,Midnight Dancers (Sibak) (1994),Comedy|Drama,3.36238532110092,109,1994.0,1990.0
795,Somebody to Love (1994),Drama,3.21491228070175,114,1994.0,1990.0
797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy,3.3875,120,1991.0,1990.0
798,Daylight (1996),Action|Adventure|Drama|Thriller,2.83364083640836,3252,1996.0,1990.0
799,"Frighteners, The (1996)",Comedy|Horror|Thriller,3.36325724319579,6834,1996.0,1990.0
800,Lone Star (1996),Drama|Mystery|Western,4.06930294906166,7460,1996.0,1990.0
801,Harriet the Spy (1996),Children|Comedy,3.03697478991597,1785,1996.0,1990.0
802,Phenomenon (1996),Drama|Romance,3.48108909459069,13828,1996.0,1990.0
803,Walking and Talking (1996),Comedy|Drama|Romance,3.56928213689482,599,1996.0,1990.0
804,She's the One (1996),Comedy|Romance,3.0848406546081,2322,1996.0,1990.0
805,"Time to Kill, A (1996)",Drama|Thriller,3.69407280065775,13379,1996.0,1990.0
806,American Buffalo (1996),Crime|Drama,3.16609294320138,581,1996.0,1990.0
807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance,3.27727272727273,220,1995.0,1990.0
808,Alaska (1996),Adventure|Children,3.22293364377183,859,1996.0,1990.0
809,Fled (1996),Action|Adventure,2.86274509803922,1428,1996.0,1990.0
810,Kazaam (1996),Children|Comedy|Fantasy,1.85228377065112,2058,1996.0,1990.0
813,Larger Than Life (1996),Comedy,2.76954732510288,486,1996.0,1990.0
818,"Very Brady Sequel, A (1996)",Comedy,2.62035514633344,3041,1996.0,1990.0
823,"Collector, The (La collectionneuse) (1967)",Drama,3.32142857142857,112,1967.0,1960.0
824,Kaspar Hauser (1993),Drama|Mystery,3.80535279805353,411,1993.0,1990.0
827,"Convent, The (O Convento) (1995)",Drama,3.10843373493976,166,1995.0,1990.0
828,"Adventures of Pinocchio, The (1996)",Adventure|Children,3.17654028436019,1688,1996.0,1990.0
829,Joe's Apartment (1996),Comedy|Fantasy|Musical,2.68736897274633,1908,1996.0,1990.0
830,"First Wives Club, The (1996)",Comedy,3.08580481622307,7890,1996.0,1990.0
831,Stonewall (1995),Drama,3.51991150442478,226,1995.0,1990.0
832,Ransom (1996),Crime|Thriller,3.4582338902148,15922,1996.0,1990.0
833,High School High (1996),Comedy,2.71602101116218,1523,1996.0,1990.0
834,Phat Beach (1996),Comedy,2.62796208530806,211,1996.0,1990.0
835,Foxfire (1996),Drama,3.19634025717112,1011,1996.0,1990.0
836,Chain Reaction (1996),Action|Adventure|Thriller,2.91956039896564,5414,1996.0,1990.0
837,Matilda (1996),Children|Comedy|Fantasy,3.43557079862812,6123,1996.0,1990.0
838,Emma (1996),Comedy|Drama|Romance,3.75517932724438,8978,1996.0,1990.0
839,"Crow: City of Angels, The (1996)",Action|Thriller,2.79706202393906,4595,1996.0,1990.0
840,House Arrest (1996),Children|Comedy,2.70874471086037,709,1996.0,1990.0
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,3.69186046511628,516,1959.0,1950.0
842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,2.77700764818356,2092,1996.0,1990.0
844,"Story of Xinghua, The (Xinghua san yue tian) (1994)",Drama,3.75690607734807,181,1994.0,1990.0
846,Flirt (1995),Drama,3.49393203883495,412,1995.0,1990.0
847,"Big Squeeze, The (1996)",Comedy|Drama,2.9125,120,1996.0,1990.0
848,"Spitfire Grill, The (1996)",Drama,3.6661230195713,2146,1996.0,1990.0
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,2.76326874473463,9496,1996.0,1990.0
850,Cyclo (Xich lo) (1995),Crime|Drama,3.53076923076923,260,1995.0,1990.0
851,Basquiat (1996),Drama,3.50564468211527,1683,1996.0,1990.0
852,Tin Cup (1996),Comedy|Drama|Romance,3.18132196162047,11725,1996.0,1990.0
853,Dingo (1991),Drama,3.29831932773109,119,1991.0,1990.0
854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama,3.70982142857143,224,1958.0,1950.0
858,"Godfather, The (1972)",Crime|Drama,4.35363920876299,49846,1972.0,1970.0
860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy,3.53896103896104,385,1994.0,1990.0
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,3.44602812618776,2631,1992.0,1990.0
862,Manny & Lo (1996),Drama,3.59703504043127,371,1996.0,1990.0
865,Small Faces (1996),Drama,3.31428571428571,105,1996.0,1990.0
866,Bound (1996),Crime|Drama|Romance|Thriller,3.71720249885723,6563,1996.0,1990.0
867,Carpool (1996),Comedy|Crime,2.36609686609687,351,1996.0,1990.0
869,Kansas City (1996),Crime|Drama|Musical|Thriller,3.09556313993174,586,1996.0,1990.0
870,Gone Fishin' (1997),Comedy,2.25204918032787,488,1997.0,1990.0
875,Nothing to Lose (1994),Action|Crime|Drama,3.43327239488117,547,1994.0,1990.0
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,2.71100917431193,327,1993.0,1990.0
877,Girls Town (1996),Comedy|Drama,3.15142857142857,175,1996.0,1990.0
879,"Relic, The (1997)",Horror|Thriller,2.82007822685789,2301,1997.0,1990.0
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,2.50075642965204,5949,1996.0,1990.0
881,First Kid (1996),Children|Comedy,2.8370883882149,1154,1996.0,1990.0
882,"Trigger Effect, The (1996)",Drama|Thriller,3.00179211469534,837,1996.0,1990.0
885,Bogus (1996),Children|Drama|Fantasy,2.67151607963247,653,1996.0,1990.0
886,Bulletproof (1996),Action|Comedy|Crime,3.0794051627385,1782,1996.0,1990.0
888,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical,2.3041504539559,771,1995.0,1990.0
889,1-900 (06) (1994),Drama|Romance,3.37984496124031,129,1994.0,1990.0
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,2.61497450162262,2157,1995.0,1990.0
892,Twelfth Night (1996),Comedy|Drama|Romance,3.73082287308229,1434,1996.0,1990.0
893,Mother Night (1996),Drama,3.66222961730449,601,1996.0,1990.0
896,Wild Reeds (Les roseaux sauvages) (1994),Drama,3.68379446640316,506,1994.0,1990.0
897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,3.65064102564103,936,1943.0,1940.0
898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,4.11591487083389,7471,1940.0,1940.0
899,Singin' in the Rain (1952),Comedy|Musical|Romance,4.03379593934721,11673,1952.0,1950.0
900,"American in Paris, An (1951)",Musical|Romance,3.79595991230817,3193,1951.0,1950.0
901,Funny Face (1957),Comedy|Musical,3.62161330049261,1624,1957.0,1950.0
902,Breakfast at Tiffany's (1961),Drama|Romance,3.8328603371173,11628,1961.0,1960.0
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,4.1312917875615,15854,1958.0,1950.0
904,Rear Window (1954),Mystery|Thriller,4.24698795180723,19422,1954.0,1950.0
905,It Happened One Night (1934),Comedy|Romance,4.14634698032119,4421,1934.0,1930.0
906,Gaslight (1944),Drama|Thriller,4.02824463118581,2142,1944.0,1940.0
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,3.91360691144708,926,1934.0,1930.0
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,4.21536693390144,17837,1959.0,1950.0
909,"Apartment, The (1960)",Comedy|Drama|Romance,4.02241681260946,5710,1960.0,1960.0
910,Some Like It Hot (1959),Comedy|Crime,4.04209315242403,12603,1959.0,1950.0
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,4.05231087606346,4349,1963.0,1960.0
912,Casablanca (1942),Drama|Romance,4.23088536611668,27819,1942.0,1940.0
913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,4.14450782506947,13674,1941.0,1940.0
914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,3.8682982656924,11359,1964.0,1960.0
915,Sabrina (1954),Comedy|Romance,3.87086206896552,5800,1954.0,1950.0
916,Roman Holiday (1953),Comedy|Drama|Romance,4.06666666666667,6795,1953.0,1950.0
917,"Little Princess, The (1939)",Children|Drama,3.61784511784512,1188,1939.0,1930.0
918,Meet Me in St. Louis (1944),Musical,3.73975090814738,1927,1944.0,1940.0
919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,3.97008460918614,24820,1939.0,1930.0
920,Gone with the Wind (1939),Drama|Romance|War,3.82504836156867,17059,1939.0,1930.0
921,My Favorite Year (1982),Comedy,3.78770723817226,2473,1982.0,1980.0
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,4.21865171612197,7313,1950.0,1950.0
923,Citizen Kane (1941),Drama|Mystery,4.10914135964236,19461,1941.0,1940.0
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,3.96247524026117,27262,1968.0,1960.0
926,All About Eve (1950),Drama,4.18372907746205,5138,1950.0,1950.0
927,"Women, The (1939)",Comedy,3.9398249452954,914,1939.0,1930.0
928,Rebecca (1940),Drama|Mystery|Romance|Thriller,4.08652328334649,5068,1940.0,1940.0
929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,3.84876543209877,972,1940.0,1940.0
930,Notorious (1946),Film-Noir|Romance|Thriller,4.17518178339074,5226,1946.0,1940.0
931,Spellbound (1945),Mystery|Romance|Thriller,3.9070796460177,2373,1945.0,1940.0
932,"Affair to Remember, An (1957)",Drama|Romance,3.83085919928025,2223,1957.0,1950.0
933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,4.01846246973366,4956,1955.0,1950.0
934,Father of the Bride (1950),Comedy,3.46005451876704,4769,1950.0,1950.0
935,"Band Wagon, The (1953)",Comedy|Musical,3.7530959752322,646,1953.0,1950.0
936,Ninotchka (1939),Comedy|Romance,4.00753941055518,1459,1939.0,1930.0
937,Love in the Afternoon (1957),Comedy|Romance,3.6747572815534,515,1957.0,1950.0
938,Gigi (1958),Musical,3.60520425293788,1787,1958.0,1950.0
939,"Reluctant Debutante, The (1958)",Comedy|Drama,3.29439252336449,107,1958.0,1950.0
940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,3.86180014174344,4233,1938.0,1930.0
941,"Mark of Zorro, The (1940)",Adventure,3.564152791381,1021,1940.0,1940.0
942,Laura (1944),Crime|Film-Noir|Mystery,4.09024563901744,2809,1944.0,1940.0
943,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance,3.80701754385965,1767,1947.0,1940.0
944,Lost Horizon (1937),Drama,3.82094897045658,1117,1937.0,1930.0
945,Top Hat (1935),Comedy|Musical|Romance,4.05041246562786,2182,1935.0,1930.0
946,To Be or Not to Be (1942),Comedy|Drama|War,3.94715447154472,1476,1942.0,1940.0
947,My Man Godfrey (1936),Comedy|Romance,4.05174291938998,1836,1936.0,1930.0
948,Giant (1956),Drama|Romance|Western,3.74371428571429,1750,1956.0,1950.0
949,East of Eden (1955),Drama,3.9143865842895,2266,1955.0,1950.0
950,"Thin Man, The (1934)",Comedy|Crime,4.15939549472484,3507,1934.0,1930.0
951,His Girl Friday (1940),Comedy|Romance,4.11048867699642,4195,1940.0,1940.0
952,Around the World in 80 Days (1956),Adventure|Comedy,3.47811695476278,2719,1956.0,1950.0
953,It's a Wonderful Life (1946),Drama|Fantasy|Romance,4.02289934218692,16114,1946.0,1940.0
954,Mr. Smith Goes to Washington (1939),Drama,3.99238065619655,6431,1939.0,1930.0
955,Bringing Up Baby (1938),Comedy|Romance,4.04206705103566,4683,1938.0,1930.0
956,Penny Serenade (1941),Drama|Romance,3.484,375,1941.0,1940.0
957,"Scarlet Letter, The (1926)",Drama,3.23228346456693,254,1926.0,1920.0
958,Lady of Burlesque (1943),Comedy|Mystery,3.14851485148515,101,1943.0,1940.0
959,Of Human Bondage (1934),Drama,3.71517412935323,402,1934.0,1930.0
960,Angel on My Shoulder (1946),Crime|Drama,3.49132947976879,173,1946.0,1940.0
961,Little Lord Fauntleroy (1936),Drama,3.38202247191011,267,1936.0,1930.0
962,They Made Me a Criminal (I Became a Criminal) (They Made Me a Fugitive) (1939),Crime|Drama,3.40566037735849,106,1939.0,1930.0
963,"Inspector General, The (1949)",Musical,3.54919499105546,559,1949.0,1940.0
964,Angel and the Badman (1947),Romance|Western,3.39466292134831,356,1947.0,1940.0
965,"39 Steps, The (1935)",Drama|Mystery|Thriller,3.9897455867082,3852,1935.0,1930.0
966,"Walk in the Sun, A (1945)",War,3.47014925373134,134,1945.0,1940.0
967,"Outlaw, The (1943)",Western,2.77380952380952,168,1943.0,1940.0
968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,3.60678059536935,9070,1968.0,1960.0
969,"African Queen, The (1951)",Adventure|Comedy|Romance|War,4.0743848857645,11380,1951.0,1950.0
970,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance,3.53391959798995,398,1953.0,1950.0
971,Cat on a Hot Tin Roof (1958),Drama,3.94215011471649,3051,1958.0,1950.0
972,"Last Time I Saw Paris, The (1954)",Drama,3.16923076923077,130,1954.0,1950.0
973,Meet John Doe (1941),Comedy|Drama,3.83453608247423,970,1941.0,1940.0
974,Algiers (1938),Drama|Romance,3.38541666666667,144,1938.0,1930.0
976,"Farewell to Arms, A (1932)",Romance|War,3.52312775330396,454,1932.0,1930.0
980,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",Action,3.1030534351145,131,1985.0,1980.0
981,Dangerous Ground (1997),Drama,2.63478260869565,230,1997.0,1990.0
982,Picnic (1955),Drama,3.65480132450331,604,1955.0,1950.0
984,"Pompatus of Love, The (1996)",Comedy|Drama,2.70121951219512,246,1996.0,1990.0
986,Fly Away Home (1996),Adventure|Children,3.50802716887928,3239,1996.0,1990.0
987,Bliss (1997),Drama|Romance,3.20833333333333,288,1997.0,1990.0
988,Grace of My Heart (1996),Comedy|Drama,3.3491773308958,547,1996.0,1990.0
990,Maximum Risk (1996),Action|Adventure|Thriller,2.731822971549,949,1996.0,1990.0
991,Michael Collins (1996),Drama,3.57453297750667,2623,1996.0,1990.0
992,"Rich Man's Wife, The (1996)",Thriller,2.73175182481752,274,1996.0,1990.0
993,Infinity (1996),Drama,3.50200803212851,249,1996.0,1990.0
994,Big Night (1996),Comedy|Drama,4.00308698020701,5507,1996.0,1990.0
996,Last Man Standing (1996),Action|Crime|Drama|Thriller,3.00896731269887,3457,1996.0,1990.0
997,Caught (1996),Drama|Thriller,3.53508771929825,228,1996.0,1990.0
998,Set It Off (1996),Action|Crime,3.22442839951865,831,1996.0,1990.0
999,2 Days in the Valley (1996),Crime|Film-Noir,3.29016749379653,3224,1996.0,1990.0
1000,Curdled (1996),Crime,3.08450704225352,213,1996.0,1990.0
1002,Ed's Next Move (1996),Comedy|Romance,3.53378378378378,148,1996.0,1990.0
1003,Extreme Measures (1996),Drama|Thriller,3.14213349225268,1678,1996.0,1990.0
1004,"Glimmer Man, The (1996)",Action|Thriller,2.6911673872761,1619,1996.0,1990.0
1005,D3: The Mighty Ducks (1996),Children|Comedy,2.50814402057437,2333,1996.0,1990.0
1006,"Chamber, The (1996)",Drama,3.26263256394261,1603,1996.0,1990.0
1007,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,2.94456404736276,1858,1975.0,1970.0
1008,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,3.31650246305419,812,1955.0,1950.0
1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,3.14033149171271,2715,1975.0,1970.0
1010,"Love Bug, The (1969)",Children|Comedy,3.07311144353029,2674,1969.0,1960.0
1011,Herbie Rides Again (1974),Adventure|Children|Comedy,2.75200989486704,1617,1974.0,1970.0
1012,Old Yeller (1957),Children|Drama,3.55415210964794,3721,1957.0,1950.0
1013,"Parent Trap, The (1961)",Children|Comedy|Romance,3.4052641955836,5072,1961.0,1960.0
1014,Pollyanna (1960),Children|Comedy|Drama,3.37147992810066,1669,1960.0,1960.0
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,3.26798696415142,3989,1993.0,1990.0
1016,"Shaggy Dog, The (1959)",Children|Comedy,3.12789927104042,1509,1959.0,1950.0
1017,Swiss Family Robinson (1960),Adventure|Children,3.50420993544766,3563,1960.0,1960.0
1018,That Darn Cat! (1965),Children|Comedy|Mystery,3.06215578284815,1271,1965.0,1960.0
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,3.51636465795758,7119,1954.0,1950.0
1020,Cool Runnings (1993),Comedy,3.24882974454995,7477,1993.0,1990.0
1021,Angels in the Outfield (1994),Children|Comedy,2.84454844421958,3953,1994.0,1990.0
1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,3.55117531831538,10210,1950.0,1950.0
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,3.75212922173275,3405,1968.0,1960.0
1024,"Three Caballeros, The (1945)",Animation|Children|Musical,3.16432953549518,1141,1945.0,1940.0
1025,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,3.55463438899022,6031,1963.0,1960.0
1026,So Dear to My Heart (1949),Children|Drama,3.17857142857143,126,1949.0,1940.0
1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,3.28258620689655,8700,1991.0,1990.0
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,3.72020108479958,15118,1964.0,1960.0
1029,Dumbo (1941),Animation|Children|Drama|Musical,3.45677361853832,10098,1941.0,1940.0
1030,Pete's Dragon (1977),Adventure|Animation|Children|Musical,3.08667452830189,3392,1977.0,1970.0
1031,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,3.33008680923142,4723,1971.0,1970.0
1032,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,3.61753349988644,8806,1951.0,1950.0
1033,"Fox and the Hound, The (1981)",Animation|Children|Drama,3.44004524886878,4420,1981.0,1980.0
1034,Freeway (1996),Comedy|Crime|Drama|Thriller,3.53710812539987,1563,1996.0,1990.0
1035,"Sound of Music, The (1965)",Musical|Romance,3.80288144533826,15166,1965.0,1960.0
1036,Die Hard (1988),Action|Crime|Thriller,3.93467073572091,33423,1988.0,1980.0
1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,2.73331574782379,7582,1992.0,1990.0
1038,Unhook the Stars (1996),Drama,3.21926229508197,244,1996.0,1990.0
1040,"Secret Agent, The (1996)",Drama,3.375,160,1996.0,1990.0
1041,Secrets & Lies (1996),Drama,4.04769930894994,5933,1996.0,1990.0
1042,That Thing You Do! (1996),Comedy|Drama,3.43400127226463,9432,1996.0,1990.0
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,3.01755786113328,1253,1996.0,1990.0
1044,Surviving Picasso (1996),Drama,3.3368320610687,524,1996.0,1990.0
1046,Beautiful Thing (1996),Drama|Romance,3.98187092095722,1379,1996.0,1990.0
1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,3.42426968670618,9448,1996.0,1990.0
1049,"Ghost and the Darkness, The (1996)",Action|Adventure,3.41168926346647,5458,1996.0,1990.0
1050,Looking for Richard (1996),Documentary|Drama,3.76748740906547,1787,1996.0,1990.0
1051,Trees Lounge (1996),Drama,3.57117052023121,1384,1996.0,1990.0
1053,Normal Life (1996),Crime|Drama|Romance,3.05045871559633,218,1996.0,1990.0
1054,Get on the Bus (1996),Drama,3.48825710754017,809,1996.0,1990.0
1055,Shadow Conspiracy (1997),Thriller,2.7752808988764,356,1997.0,1990.0
1056,Jude (1996),Drama,3.46,750,1996.0,1990.0
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,3.43058212626401,3659,1996.0,1990.0
1058,Bitter Sugar (Azúcar amarga) (1996),Drama,3.29197080291971,137,1996.0,1990.0
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,3.56814634992197,11534,1996.0,1990.0
1060,Swingers (1996),Comedy|Drama,3.83935397553517,10464,1996.0,1990.0
1061,Sleepers (1996),Thriller,3.62615522210077,10063,1996.0,1990.0
1063,Johns (1996),Drama,3.33229813664596,161,1996.0,1990.0
1064,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance,3.10479309318249,3359,1996.0,1990.0
1066,Shall We Dance (1937),Comedy|Musical|Romance,3.96283783783784,1480,1937.0,1930.0
1067,"Damsel in Distress, A (1937)",Comedy|Musical|Romance,3.39455782312925,147,1937.0,1930.0
1068,Crossfire (1947),Crime|Film-Noir,3.66279069767442,344,1947.0,1940.0
